,uid
9596,34148.0
9597,34152.0
9598,34237.0
9599,34415.0
9600,34534.0
9601,34236.0
9602,16184.0
9603,16252.0
9604,16192.0
9605,16248.0
9606,16364.0
9607,16406.0
9608,16357.0
9609,16403.0
9610,16962.0
9611,16920.0
9612,16931.0
9613,16971.0
9614,16718.0
9615,16782.0
9616,16723.0
9617,16790.0
9618,17285.0
9619,17343.0
9620,17481.0
9621,17568.0
9622,17494.0
9623,17563.0
9624,17283.0
9625,17362.0
9626,17870.0
9627,17969.0
9628,18054.0
9629,17942.0
9630,17864.0
9631,17994.0
9632,18051.0
9633,18086.0
9634,18168.0
9635,18446.0
9636,18497.0
9637,18609.0
9638,18671.0
9639,18607.0
9640,18686.0
9641,18960.0
9642,19004.0
9643,19133.0
9644,19183.0
9645,19125.0
9646,19170.0
9647,18951.0
9648,19005.0
9649,20014.0
9650,20073.0
9651,14230.0
9652,15790.0
9653,24161.0
9654,24185.0
9655,24093.0
9656,24145.0
9657,23926.0
9658,24000.0
9659,24069.0
9660,24146.0
9661,23971.0
9662,23845.0
9663,23842.0
9664,24347.0
9665,24406.0
9666,24492.0
9667,24546.0
9668,24514.0
9669,24551.0
9670,24344.0
9671,24393.0
9672,24822.0
9673,24904.0
9674,25015.0
9675,25061.0
9676,24899.0
9677,24821.0
9678,25054.0
9679,25016.0
9680,25952.0
9681,25991.0
9682,25793.0
9683,25864.0
9684,25891.0
9685,25922.0
9686,25956.0
9687,25993.0
9688,26021.0
9689,26056.0
9690,26149.0
9691,26182.0
9692,26247.0
9693,26298.0
9694,26441.0
9695,26470.0
9696,26501.0
9697,26237.0
9698,26312.0
9699,26452.0
9700,26513.0
9701,26617.0
9702,26717.0
9703,26603.0
9704,26633.0
9705,26696.0
9706,26880.0
9707,26766.0
9708,26851.0
9709,26888.0
9710,26711.0
9711,26752.0
9712,27138.0
9713,27186.0
9714,27118.0
9715,27172.0
9716,27306.0
9717,27344.0
9718,27304.0
9719,27335.0
9720,27572.0
9721,27609.0
9722,27648.0
9723,27685.0
9724,27550.0
9725,27611.0
9726,27403.0
9727,27479.0
9728,27392.0
9729,27422.0
9730,17880.0
9731,17959.0
9732,18082.0
9733,18145.0
9734,17879.0
9735,17956.0
9736,18089.0
9737,18158.0
9738,18623.0
9739,18695.0
9740,18616.0
9741,18682.0
9742,18445.0
9743,18485.0
9744,18462.0
9745,18432.0
9746,18860.0
9747,18869.0
9748,18873.0
9749,19121.0
9750,19188.0
9751,18932.0
9752,18987.0
9753,18926.0
9754,18978.0
9755,19123.0
9756,19185.0
9757,19397.0
9758,19478.0
9759,19846.0
9760,19802.0
9761,19848.0
9762,19782.0
9763,19900.0
9764,20015.0
9765,19931.0
9766,19983.0
9767,20935.0
9768,21002.0
9769,20942.0
9770,21006.0
9771,21100.0
9772,21150.0
9773,21401.0
9774,21446.0
9775,21406.0
9776,21490.0
9777,21589.0
9778,21631.0
9779,21570.0
9780,21620.0
9781,21900.0
9782,21964.0
9783,22148.0
9784,22186.0
9785,22423.0
9786,22485.0
9787,22619.0
9788,22657.0
9789,22625.0
9790,22665.0
9791,22919.0
9792,22984.0
9793,22926.0
9794,22986.0
9795,23157.0
9796,23122.0
9797,23168.0
9798,23125.0
9799,23301.0
9800,23302.0
9801,23291.0
9802,16295.0
9803,16224.0
9804,17143.0
9805,17194.0
9806,19595.0
9807,19652.0
9808,19592.0
9809,19651.0
9810,19384.0
9811,19460.0
9812,19383.0
9813,19441.0
9814,19949.0
9815,20024.0
9816,20150.0
9817,20192.0
9818,20140.0
9819,20202.0
9820,19950.0
9821,20021.0
9822,20682.0
9823,20633.0
9824,20476.0
9825,20524.0
9826,20473.0
9827,20530.0
9828,20694.0
9829,20628.0
9830,21405.0
9831,21467.0
9832,21422.0
9833,21462.0
9834,21513.0
9835,21558.0
9836,21640.0
9837,21704.0
9838,21757.0
9839,21817.0
9840,21753.0
9841,21829.0
9842,21834.0
9843,21882.0
9844,21873.0
9845,21916.0
9846,21996.0
9847,22050.0
9848,21976.0
9849,22055.0
9850,22548.0
9851,22469.0
9852,22543.0
9853,22487.0
9854,22278.0
9855,22355.0
9856,22285.0
9857,22347.0
9858,22923.0
9859,23030.0
9860,22994.0
9861,23028.0
9862,22768.0
9863,22845.0
9864,22780.0
9865,22846.0
9866,23420.0
9867,23334.0
9868,23598.0
9869,23716.0
9870,24056.0
9871,24100.0
9872,23893.0
9873,23984.0
9874,23901.0
9875,23969.0
9876,24042.0
9877,24112.0
9878,24193.0
9879,24379.0
9880,24301.0
9881,24330.0
9882,24374.0
9883,24507.0
9884,24604.0
9885,24562.0
9886,24589.0
9887,24793.0
9888,24858.0
9889,24725.0
9890,24771.0
9891,24832.0
9892,24944.0
9893,24995.0
9894,25005.0
9895,25062.0
9896,25003.0
9897,25068.0
9898,25260.0
9899,25351.0
9900,25269.0
9901,25339.0
9902,25422.0
9903,25480.0
9904,25420.0
9905,25536.0
9906,26050.0
9907,26064.0
9908,26184.0
9909,26093.0
9910,26437.0
9911,26451.0
9912,26417.0
9913,26335.0
9914,26156.0
9915,26232.0
9916,26846.0
9917,26876.0
9918,26807.0
9919,26879.0
9920,26667.0
9921,26742.0
9922,26665.0
9923,26728.0
9924,27283.0
9925,27322.0
9926,27106.0
9927,27143.0
9928,27076.0
9929,27180.0
9930,27253.0
9931,27324.0
9932,28195.0
9933,28253.0
9934,28197.0
9935,28248.0
9936,28366.0
9937,28437.0
9938,28351.0
9939,28441.0
9940,28587.0
9941,28669.0
9942,28758.0
9943,28827.0
9944,28650.0
9945,28699.0
9946,28717.0
9947,28785.0
9948,28896.0
9949,28855.0
9950,28861.0
9951,28971.0
9952,29083.0
9953,29075.0
9954,28918.0
9955,29197.0
9956,29243.0
9957,29223.0
9958,29259.0
9959,29169.0
9960,29212.0
9961,29258.0
9962,29317.0
9963,29340.0
9964,29393.0
9965,29527.0
9966,29598.0
9967,29683.0
9968,29811.0
9969,29761.0
9970,29821.0
9971,29772.0
9972,30215.0
9973,30154.0
9974,30197.0
9975,30290.0
9976,30311.0
9977,30323.0
9978,30397.0
9979,30459.0
9980,30523.0
9981,30557.0
9982,30595.0
9983,30828.0
9984,30886.0
9985,31091.0
9986,31160.0
9987,31369.0
9988,31420.0
9989,31367.0
9990,23351.0
9991,23222.0
9992,23400.0
9993,23524.0
9994,23376.0
9995,23454.0
9996,23867.0
9997,23895.0
9998,23722.0
9999,23772.0
10000,23761.0
10001,23823.0
10002,23916.0
10003,23956.0
10004,24005.0
10005,24037.0
10006,24141.0
10007,24194.0
10008,24191.0
10009,24228.0
10010,24180.0
10011,24251.0
10012,24288.0
10013,24310.0
10014,24367.0
10015,24437.0
10016,24478.0
10017,24579.0
10018,24618.0
10019,24605.0
10020,24669.0
10021,24614.0
10022,24667.0
10023,24824.0
10024,24782.0
10025,24758.0
10026,24792.0
10027,24906.0
10028,24928.0
10029,25034.0
10030,25057.0
10031,25256.0
10032,25214.0
10033,25111.0
10034,25173.0
10035,25100.0
10036,25145.0
10037,25265.0
10038,25316.0
10039,25718.0
10040,25747.0
10041,25592.0
10042,25642.0
10043,25598.0
10044,25649.0
10045,25761.0
10046,25792.0
10047,26032.0
10048,26065.0
10049,26155.0
10050,26132.0
10051,26034.0
10052,26069.0
10053,26170.0
10054,26217.0
10055,26308.0
10056,26395.0
10057,26467.0
10058,26528.0
10059,26340.0
10060,26387.0
10061,26564.0
10062,26604.0
10063,26649.0
10064,26691.0
10065,26638.0
10066,26683.0
10067,26566.0
10068,26616.0
10069,26907.0
10070,26933.0
10071,37325.0
10072,37355.0
10073,37348.0
10074,37384.0
10075,37309.0
10076,37315.0
10077,37187.0
10078,37188.0
10079,36982.0
10080,36984.0
10081,36657.0
10082,36401.0
10083,36429.0
10084,36404.0
10085,36465.0
10086,36445.0
10087,36463.0
10088,36383.0
10089,36386.0
10090,36265.0
10091,36266.0
10092,35830.0
10093,35850.0
10094,35877.0
10095,35881.0
10096,35816.0
10097,35817.0
10098,35674.0
10099,35676.0
10100,35472.0
10101,35476.0
10102,35190.0
10103,35204.0
10104,35162.0
10105,35191.0
10106,34498.0
10107,35068.0
10108,35438.0
10109,35454.0
10110,35475.0
10111,35556.0
10112,35567.0
10113,35848.0
10114,35865.0
10115,36245.0
10116,36260.0
10117,36458.0
10118,36469.0
10119,36430.0
10120,36440.0
10121,36459.0
10122,36454.0
10123,36529.0
10124,36812.0
10125,36831.0
10126,37083.0
10127,37096.0
10128,37105.0
10129,37147.0
10130,37160.0
10131,37171.0
10132,37404.0
10133,37412.0
10134,37438.0
10135,37452.0
10136,37518.0
10137,35529.0
10138,35531.0
10139,35527.0
10140,35623.0
10141,35559.0
10142,35642.0
10143,35695.0
10144,35591.0
10145,35671.0
10146,35614.0
10147,35699.0
10148,35624.0
10149,35704.0
10150,35669.0
10151,35719.0
10152,35769.0
10153,35770.0
10154,35622.0
10155,35750.0
10156,35794.0
10157,35701.0
10158,35711.0
10159,35630.0
10160,35631.0
10161,35683.0
10162,35688.0
10163,35568.0
10164,35570.0
10165,35626.0
10166,35511.0
10167,35518.0
10168,35574.0
10169,35580.0
10170,35800.0
10171,35986.0
10172,36093.0
10173,9855.0
10174,9889.0
10175,9995.0
10176,10031.0
10177,9848.0
10178,9898.0
10179,9517.0
10180,9549.0
10181,9503.0
10182,9550.0
10183,9664.0
10184,9705.0
10185,7741.0
10186,7780.0
10187,7533.0
10188,7597.0
10189,21621.0
10190,21581.0
10191,1154.0
10192,1167.0
10193,25118.0
10194,25066.0
10195,24933.0
10196,24867.0
10197,24386.0
10198,24403.0
10199,24980.0
10200,25002.0
10201,24370.0
10202,24394.0
10203,24322.0
10204,24348.0
10205,24285.0
10206,24258.0
10207,24183.0
10208,24237.0
10209,23718.0
10210,23710.0
10211,23277.0
10212,23230.0
10213,23313.0
10214,23330.0
10215,23294.0
10216,23282.0
10217,23231.0
10218,22801.0
10219,22869.0
10220,22805.0
10221,22848.0
10222,22771.0
10223,22698.0
10224,22737.0
10225,22475.0
10226,22504.0
10227,22200.0
10228,22269.0
10229,22193.0
10230,22258.0
10231,22046.0
10232,22102.0
10233,21740.0
10234,21793.0
10235,21590.0
10236,21630.0
10237,21333.0
10238,21375.0
10239,21182.0
10240,21242.0
10241,19970.0
10242,20033.0
10243,19772.0
10244,19824.0
10245,19761.0
10246,19815.0
10247,19390.0
10248,19434.0
10249,19378.0
10250,19425.0
10251,19241.0
10252,19196.0
10253,19194.0
10254,19256.0
10255,18702.0
10256,18742.0
10257,18689.0
10258,18740.0
10259,18852.0
10260,18913.0
10261,18868.0
10262,18923.0
10263,16687.0
10264,16758.0
10265,16696.0
10266,16744.0
10267,16504.0
10268,16544.0
10269,15967.0
10270,16019.0
10271,16167.0
10272,16220.0
10273,16155.0
10274,16233.0
10275,15990.0
10276,16034.0
10277,15625.0
10278,15676.0
10279,15614.0
10280,15664.0
10281,15397.0
10282,15464.0
10283,15406.0
10284,15481.0
10285,13945.0
10286,13726.0
10287,13755.0
10288,13896.0
10289,13923.0
10290,13831.0
10291,13878.0
10292,13976.0
10293,14012.0
10294,13734.0
10295,13798.0
10296,13256.0
10297,13317.0
10298,13083.0
10299,13125.0
10300,12828.0
10301,12795.0
10302,12171.0
10303,12214.0
10304,12346.0
10305,12380.0
10306,12159.0
10307,12208.0
10308,12324.0
10309,12372.0
10310,10638.0
10311,10673.0
10312,35197.0
10313,35180.0
10314,35203.0
10315,35171.0
10316,35072.0
10317,35105.0
10318,35041.0
10319,35056.0
10320,35017.0
10321,35011.0
10322,35025.0
10323,34928.0
10324,34950.0
10325,34898.0
10326,34943.0
10327,34770.0
10328,34791.0
10329,34599.0
10330,34632.0
10331,34560.0
10332,34428.0
10333,34505.0
10334,34563.0
10335,34431.0
10336,34484.0
10337,34361.0
10338,34329.0
10339,34308.0
10340,34305.0
10341,34327.0
10342,33882.0
10343,33913.0
10344,33836.0
10345,33888.0
10346,33710.0
10347,33782.0
10348,33505.0
10349,33517.0
10350,33133.0
10351,33162.0
10352,32925.0
10353,32952.0
10354,32581.0
10355,32592.0
10356,32556.0
10357,32582.0
10358,32349.0
10359,32357.0
10360,32318.0
10361,32234.0
10362,32327.0
10363,32238.0
10364,32325.0
10365,31891.0
10366,31892.0
10367,31260.0
10368,31295.0
10369,31329.0
10370,30966.0
10371,30977.0
10372,30319.0
10373,30377.0
10374,30309.0
10375,30340.0
10376,29841.0
10377,29880.0
10378,29289.0
10379,29345.0
10380,29180.0
10381,29241.0
10382,28961.0
10383,29001.0
10384,29025.0
10385,28907.0
10386,28948.0
10387,28920.0
10388,28934.0
10389,28959.0
10390,28977.0
10391,28992.0
10392,28995.0
10393,29009.0
10394,28773.0
10395,28809.0
10396,28703.0
10397,28726.0
10398,28702.0
10399,28715.0
10400,28777.0
10401,28830.0
10402,28713.0
10403,28786.0
10404,28610.0
10405,28667.0
10406,28509.0
10407,28521.0
10408,28399.0
10409,28438.0
10410,28395.0
10411,28425.0
10412,28337.0
10413,28372.0
10414,28141.0
10415,28188.0
10416,28097.0
10417,28122.0
10418,27918.0
10419,27933.0
10420,27189.0
10421,27199.0
10422,27131.0
10423,27181.0
10424,26929.0
10425,27029.0
10426,26895.0
10427,26908.0
10428,26490.0
10429,26364.0
10430,26321.0
10431,26322.0
10432,26017.0
10433,26027.0
10434,25951.0
10435,26010.0
10436,25721.0
10437,25803.0
10438,25584.0
10439,25702.0
10440,25675.0
10441,25043.0
10442,25094.0
10443,24969.0
10444,24873.0
10445,35787.0
10446,35755.0
10447,35552.0
10448,35577.0
10449,35456.0
10450,35468.0
10451,35508.0
10452,35515.0
10453,35489.0
10454,35514.0
10455,35458.0
10456,35492.0
10457,35336.0
10458,35354.0
10459,35364.0
10460,35333.0
10461,35278.0
10462,35289.0
10463,35253.0
10464,35240.0
10465,35288.0
10466,35275.0
10467,35237.0
10468,35048.0
10469,35078.0
10470,35026.0
10471,28570.0
10472,28596.0
10473,28565.0
10474,28600.0
10475,28317.0
10476,28358.0
10477,28176.0
10478,28209.0
10479,28193.0
10480,28242.0
10481,27644.0
10482,27681.0
10483,27637.0
10484,27676.0
10485,27470.0
10486,27537.0
10487,27471.0
10488,27535.0
10489,27248.0
10490,27295.0
10491,27150.0
10492,27201.0
10493,26960.0
10494,27011.0
10495,27009.0
10496,26442.0
10497,26497.0
10498,26445.0
10499,26487.0
10500,26214.0
10501,26277.0
10502,26220.0
10503,26279.0
10504,25978.0
10505,26018.0
10506,25566.0
10507,25640.0
10508,25443.0
10509,25512.0
10510,25282.0
10511,25309.0
10512,24952.0
10513,24903.0
10514,25079.0
10515,25142.0
10516,25080.0
10517,25116.0
10518,24934.0
10519,24901.0
10520,24857.0
10521,24913.0
10522,24578.0
10523,24625.0
10524,24637.0
10525,24583.0
10526,24413.0
10527,24456.0
10528,24408.0
10529,24454.0
10530,24225.0
10531,24174.0
10532,24028.0
10533,24064.0
10534,24027.0
10535,24060.0
10536,23714.0
10537,23759.0
10538,23512.0
10539,23560.0
10540,23034.0
10541,23094.0
10542,23023.0
10543,23076.0
10544,23213.0
10545,23278.0
10546,23216.0
10547,23280.0
10548,23283.0
10549,23345.0
10550,22731.0
10551,22782.0
10552,22583.0
10553,22622.0
10554,22575.0
10555,22615.0
10556,22732.0
10557,22790.0
10558,21260.0
10559,21291.0
10560,21258.0
10561,21286.0
10562,21419.0
10563,21474.0
10564,21403.0
10565,21461.0
10566,21546.0
10567,21585.0
10568,20794.0
10569,20748.0
10570,20885.0
10571,20932.0
10572,20883.0
10573,20938.0
10574,20755.0
10575,20793.0
10576,20468.0
10577,20507.0
10578,20458.0
10579,20516.0
10580,20251.0
10581,20316.0
10582,20257.0
10583,20307.0
10584,18411.0
10585,18454.0
10586,17987.0
10587,18011.0
10588,17861.0
10589,17926.0
10590,17826.0
10591,17850.0
10592,17553.0
10593,17566.0
10594,17459.0
10595,17471.0
10596,17909.0
10597,17842.0
10598,26710.0
10599,26736.0
10600,26753.0
10601,25759.0
10602,25775.0
10603,26043.0
10604,26098.0
10605,26072.0
10606,25989.0
10607,26038.0
10608,25838.0
10609,25885.0
10610,25845.0
10611,25506.0
10612,25586.0
10613,25414.0
10614,25438.0
10615,24438.0
10616,24502.0
10617,24617.0
10618,24661.0
10619,24606.0
10620,24682.0
10621,24444.0
10622,24495.0
10623,24021.0
10624,24053.0
10625,24184.0
10626,24219.0
10627,24170.0
10628,24216.0
10629,24026.0
10630,24073.0
10631,23741.0
10632,23788.0
10633,23747.0
10634,23809.0
10635,23593.0
10636,23537.0
10637,23543.0
10638,23608.0
10639,23217.0
10640,23260.0
10641,23197.0
10642,23261.0
10643,23049.0
10644,23084.0
10645,23050.0
10646,23112.0
10647,22703.0
10648,22753.0
10649,22697.0
10650,22745.0
10651,22534.0
10652,22589.0
10653,22559.0
10654,22608.0
10655,22315.0
10656,22322.0
10657,22321.0
10658,22249.0
10659,22302.0
10660,22256.0
10661,22329.0
10662,22061.0
10663,22062.0
10664,22071.0
10665,22066.0
10666,22122.0
10667,22087.0
10668,22128.0
10669,20958.0
10670,20791.0
10671,20818.0
10672,20945.0
10673,21021.0
10674,20800.0
10675,20821.0
10676,20451.0
10677,20490.0
10678,20443.0
10679,20485.0
10680,20233.0
10681,20271.0
10682,20231.0
10683,20291.0
10684,19801.0
10685,19725.0
10686,19935.0
10687,19984.0
10688,19906.0
10689,19978.0
10690,19729.0
10691,19781.0
10692,22979.0
10693,23041.0
10694,22968.0
10695,23032.0
10696,22808.0
10697,22890.0
10698,21708.0
10699,21769.0
10700,21733.0
10701,21790.0
10702,21545.0
10703,21595.0
10704,21269.0
10705,21306.0
10706,21263.0
10707,21308.0
10708,21084.0
10709,21115.0
10710,21094.0
10711,21134.0
10712,21038.0
10713,21052.0
10714,20838.0
10715,20875.0
10716,20844.0
10717,20697.0
10718,20753.0
10719,20684.0
10720,20742.0
10721,20059.0
10722,20083.0
10723,19678.0
10724,19745.0
10725,19245.0
10726,19269.0
10727,18849.0
10728,18901.0
10729,18765.0
10730,18823.0
10731,18836.0
10732,18807.0
10733,18758.0
10734,18772.0
10735,18570.0
10736,18589.0
10737,18466.0
10738,18494.0
10739,18267.0
10740,18297.0
10741,17897.0
10742,17933.0
10743,17569.0
10744,17591.0
10745,17533.0
10746,17550.0
10747,17597.0
10748,17635.0
10749,17359.0
10750,17370.0
10751,17009.0
10752,17014.0
10753,17004.0
10754,16867.0
10755,16882.0
10756,16857.0
10757,16529.0
10758,16547.0
10759,16463.0
10760,16499.0
10761,16469.0
10762,16492.0
10763,16199.0
10764,16231.0
10765,15854.0
10766,15927.0
10767,15488.0
10768,15507.0
10769,14608.0
10770,14630.0
10771,14460.0
10772,14535.0
10773,14461.0
10774,14514.0
10775,13848.0
10776,13880.0
10777,13402.0
10778,13297.0
10779,13376.0
10780,13326.0
10781,13345.0
10782,13176.0
10783,13212.0
10784,13146.0
10785,13198.0
10786,13014.0
10787,13064.0
10788,13029.0
10789,12852.0
10790,12871.0
10791,12687.0
10792,12719.0
10793,12671.0
10794,12707.0
10795,11235.0
10796,11290.0
10797,10950.0
10798,11016.0
10799,10370.0
10800,10429.0
10801,10185.0
10802,10199.0
10803,10240.0
10804,10248.0
10805,10079.0
10806,10002.0
10807,10045.0
10808,9462.0
10809,9539.0
10810,8894.0
10811,8993.0
10812,8858.0
10813,8883.0
10814,8965.0
10815,8981.0
10816,8639.0
10817,8722.0
10818,8528.0
10819,8629.0
10820,8497.0
10821,8519.0
10822,8304.0
10823,8323.0
10824,8279.0
10825,8364.0
10826,7331.0
10827,7409.0
10828,6946.0
10829,6981.0
10830,6869.0
10831,6969.0
10832,6806.0
10833,6834.0
10834,6799.0
10835,6892.0
10836,6060.0
10837,6125.0
10838,5942.0
10839,6005.0
10840,5352.0
10841,5420.0
10842,4740.0
10843,23753.0
10844,23708.0
10845,23754.0
10846,23508.0
10847,23572.0
10848,23476.0
10849,23503.0
10850,23269.0
10851,23219.0
10852,23355.0
10853,23368.0
10854,23273.0
10855,23215.0
10856,23047.0
10857,23097.0
10858,23040.0
10859,23091.0
10860,22860.0
10861,22886.0
10862,22739.0
10863,22695.0
10864,22537.0
10865,22599.0
10866,22529.0
10867,22591.0
10868,22684.0
10869,22736.0
10870,22915.0
10871,22930.0
10872,22265.0
10873,22208.0
10874,22207.0
10875,22253.0
10876,22054.0
10877,22094.0
10878,22049.0
10879,22098.0
10880,21810.0
10881,21848.0
10882,21799.0
10883,21850.0
10884,21615.0
10885,21661.0
10886,21614.0
10887,21663.0
10888,20523.0
10889,20568.0
10890,20525.0
10891,20563.0
10892,20279.0
10893,20346.0
10894,20286.0
10895,20347.0
10896,19917.0
10897,19964.0
10898,19888.0
10899,19942.0
10900,19714.0
10901,19751.0
10902,19707.0
10903,19757.0
10904,19406.0
10905,19442.0
10906,19399.0
10907,19449.0
10908,19200.0
10909,19246.0
10910,19195.0
10911,19249.0
10912,17263.0
10913,17311.0
10914,17253.0
10915,17307.0
10916,17032.0
10917,17108.0
10918,17050.0
10919,17113.0
10920,16698.0
10921,16737.0
10922,16517.0
10923,16573.0
10924,16518.0
10925,16563.0
10926,15055.0
10927,15065.0
10928,15071.0
10929,16007.0
10930,16048.0
10931,16191.0
10932,16250.0
10933,15988.0
10934,16039.0
10935,15629.0
10936,15678.0
10937,15453.0
10938,15513.0
10939,15466.0
10940,15509.0
10941,12709.0
10942,12751.0
10943,12564.0
10944,12598.0
10945,11782.0
10946,11855.0
10947,11951.0
10948,11985.0
10949,10004.0
10950,10033.0
10951,9864.0
10952,9894.0
10953,9876.0
10954,9908.0
10955,9528.0
10956,9571.0
10957,9679.0
10958,9707.0
10959,9685.0
10960,9706.0
10961,9531.0
10962,9567.0
10963,8533.0
10964,8617.0
10965,8589.0
10966,8711.0
10967,8408.0
10968,8415.0
10969,7525.0
10970,7602.0
10971,4359.0
10972,4412.0
10973,4276.0
10974,4367.0
10975,4141.0
10976,4240.0
10977,3966.0
10978,3967.0
10979,4063.0
10980,4073.0
10981,33884.0
10982,13144.0
10983,13197.0
10984,12977.0
10985,13031.0
10986,12979.0
10987,13025.0
10988,11557.0
10989,11585.0
10990,11558.0
10991,11586.0
10992,11391.0
10993,11433.0
10994,11400.0
10995,11446.0
10996,10741.0
10997,10772.0
10998,10742.0
10999,10768.0
11000,10576.0
11001,10627.0
11002,10207.0
11003,10231.0
11004,10336.0
11005,10375.0
11006,10344.0
11007,10380.0
11008,10206.0
11009,10234.0
11010,10017.0
11011,10052.0
11012,10009.0
11013,10032.0
11014,9871.0
11015,9907.0
11016,9872.0
11017,9914.0
11018,9035.0
11019,9040.0
11020,9026.0
11021,8944.0
11022,8975.0
11023,8925.0
11024,8978.0
11025,8799.0
11026,8832.0
11027,8786.0
11028,8842.0
11029,8522.0
11030,8557.0
11031,8418.0
11032,8474.0
11033,8434.0
11034,8470.0
11035,7859.0
11036,7890.0
11037,7778.0
11038,7841.0
11039,7644.0
11040,7665.0
11041,7593.0
11042,7667.0
11043,7526.0
11044,7627.0
11045,7539.0
11046,7582.0
11047,7159.0
11048,7163.0
11049,7002.0
11050,7022.0
11051,7008.0
11052,7153.0
11053,7177.0
11054,7180.0
11055,6838.0
11056,6852.0
11057,6968.0
11058,7000.0
11059,6885.0
11060,6983.0
11061,6849.0
11062,6947.0
11063,6881.0
11064,6890.0
11065,6468.0
11066,6606.0
11067,6429.0
11068,6452.0
11069,6133.0
11070,6169.0
11071,5539.0
11072,5506.0
11073,5499.0
11074,5581.0
11075,5468.0
11076,5490.0
11077,5335.0
11078,5399.0
11079,5091.0
11080,5131.0
11081,4912.0
11082,4935.0
11083,5079.0
11084,5177.0
11085,5058.0
11086,5077.0
11087,4944.0
11088,5026.0
11089,4896.0
11090,4839.0
11091,4681.0
11092,4800.0
11093,4584.0
11094,4639.0
11095,4769.0
11096,4797.0
11097,4572.0
11098,4697.0
11099,11510.0
11100,11556.0
11101,11509.0
11102,11559.0
11103,11338.0
11104,11401.0
11105,9332.0
11106,9294.0
11107,9334.0
11108,9287.0
11109,9120.0
11110,9182.0
11111,9114.0
11112,9168.0
11113,8899.0
11114,8942.0
11115,8901.0
11116,8943.0
11117,8768.0
11118,8804.0
11119,8772.0
11120,8816.0
11121,12277.0
11122,12323.0
11123,12439.0
11124,12461.0
11125,12494.0
11126,12500.0
11127,12457.0
11128,12813.0
11129,12844.0
11130,12878.0
11131,12922.0
11132,13034.0
11133,13066.0
11134,12803.0
11135,12820.0
11136,12932.0
11137,12966.0
11138,13000.0
11139,13050.0
11140,14305.0
11141,14382.0
11142,14511.0
11143,14549.0
11144,14306.0
11145,14358.0
11146,14496.0
11147,14554.0
11148,14835.0
11149,14897.0
11150,14846.0
11151,14884.0
11152,15035.0
11153,15075.0
11154,15042.0
11155,15085.0
11156,17600.0
11157,17671.0
11158,17809.0
11159,17869.0
11160,17587.0
11161,17647.0
11162,17807.0
11163,17885.0
11164,18164.0
11165,18224.0
11166,18374.0
11167,18405.0
11168,18143.0
11169,18216.0
11170,18351.0
11171,18404.0
11172,18730.0
11173,18773.0
11174,18956.0
11175,18990.0
11176,18933.0
11177,18747.0
11178,18770.0
11179,18721.0
11180,18911.0
11181,18989.0
11182,19852.0
11183,19918.0
11184,20412.0
11185,20465.0
11186,20188.0
11187,20245.0
11188,20199.0
11189,20268.0
11190,20399.0
11191,20472.0
11192,20680.0
11193,20744.0
11194,20877.0
11195,20827.0
11196,20872.0
11197,20691.0
11198,20741.0
11199,21309.0
11200,21351.0
11201,21106.0
11202,21155.0
11203,21119.0
11204,21192.0
11205,21314.0
11206,21345.0
11207,21464.0
11208,21483.0
11209,21453.0
11210,21503.0
11211,21853.0
11212,21893.0
11213,21802.0
11214,21856.0
11215,22023.0
11216,22053.0
11217,21930.0
11218,21990.0
11219,22012.0
11220,22070.0
11221,21948.0
11222,21980.0
11223,22284.0
11224,22340.0
11225,22892.0
11226,22932.0
11227,23478.0
11228,23493.0
11229,23256.0
11230,23312.0
11231,23433.0
11232,24079.0
11233,24117.0
11234,24003.0
11235,23962.0
11236,24078.0
11237,24135.0
11238,24813.0
